Timestamp,Temperature,Gate_Voltage,Gate_Current,Drain_Voltage,Drain_Current
14:47:48.081316,19.97,0.0,2.193767e-10,-0.5,-1.969766e-09
14:47:49.407636,19.97,0.0,2.420282e-10,-0.4,-2.399261e-11
14:47:50.590817,19.97,0.0,2.312718e-10,-0.3,1.21441e-10
14:47:51.770958,19.97,0.0,2.302595e-10,-0.2,2.833623e-10
14:47:52.966323,19.97,0.0,1.795572e-10,-0.1,3.848278e-10
14:47:54.165565,19.97,0.0,2.45909e-10,0.0,4.448613e-10
14:47:55.361942,19.97,0.0,1.561043e-10,0.1,7.496805e-10
14:47:56.543065,19.97,0.0,1.659748e-10,0.2,5.032043e-10
14:47:57.722280,19.97,0.0,1.670715e-10,0.3,6.300365e-10
14:47:58.905696,19.97,0.0,1.908197e-10,0.4,5.082779e-10
14:48:00.095963,19.97,0.0,1.921274e-10,0.5,1.084517e-09
14:48:02.291295,19.97,0.1,4.541594e-10,-0.5,-9.478137e-10
14:48:03.481334,19.97,0.1,3.052163e-10,-0.4,-5.072369e-10
14:48:04.679904,19.97,0.1,2.688977e-10,-0.3,1.404656e-10
14:48:05.862068,19.97,0.1,2.765326e-10,-0.2,1.3962e-10
14:48:07.057330,19.97,0.1,2.649748e-10,-0.1,3.674946e-10
14:48:08.252897,19.97,0.1,2.591962e-10,0.0,2.833626e-10
14:48:09.437860,19.97,0.1,2.381474e-10,0.1,6.79923e-10
14:48:10.625237,19.97,0.1,1.633172e-10,0.2,8.35503e-10
14:48:11.816633,19.97,0.1,2.256195e-10,0.3,7.632091e-10
14:48:13.004456,19.97,0.1,1.75086e-10,0.4,1.114955e-09
14:48:14.186554,19.97,0.1,2.029258e-10,0.5,1.111574e-09
14:48:16.395868,19.97,0.2,4.873564e-10,-0.5,-9.871357e-10
14:48:17.605733,19.97,0.2,3.303985e-10,-0.4,-1.060102e-10
14:48:18.797006,19.97,0.2,3.077893e-10,-0.3,-1.744991e-10
14:48:19.981124,19.97,0.2,2.659871e-10,-0.2,-2.44153e-11
14:48:21.168705,19.97,0.2,2.881327e-10,-0.1,5.484399e-10
14:48:22.355896,19.97,0.2,2.570869e-10,0.0,4.495118e-10
14:48:23.538869,19.97,0.2,2.596601e-10,0.1,1.599136e-10
14:48:24.753108,19.97,0.2,2.221184e-10,0.2,9.027239e-10
14:48:25.945363,19.97,0.2,2.637095e-10,0.3,2.94778e-10
14:48:27.140110,19.97,0.2,2.337606e-10,0.4,7.2981e-10
14:48:28.324820,19.97,0.2,2.258304e-10,0.5,7.213548e-10
14:48:30.528429,19.97,0.3,5.321953e-10,-0.5,-1.025612e-09
14:48:31.721705,19.97,0.3,3.433482e-10,-0.4,-6.584702e-11
14:48:32.914254,19.97,0.3,3.151709e-10,-0.3,1.645635e-10
14:48:34.095938,19.97,0.3,3.105312e-10,-0.2,1.391976e-10
14:48:35.287569,19.97,0.3,3.157616e-10,-0.1,1.63295e-10
14:48:36.474673,19.97,0.3,2.785573e-10,0.0,1.290509e-10
14:48:37.662604,19.97,0.3,2.650593e-10,0.1,6.228491e-10
14:48:38.847801,19.97,0.3,2.940803e-10,0.2,5.467494e-10
14:48:40.041810,19.97,0.3,2.421547e-10,0.3,6.841508e-10
14:48:41.233665,19.97,0.3,1.861375e-10,0.4,7.496811e-10
14:48:42.419681,19.97,0.3,2.732425e-10,0.5,1.106924e-09
14:48:44.629066,19.97,0.4,5.116528e-10,-0.5,-1.042102e-09
14:48:45.822761,19.97,0.4,3.641861e-10,-0.4,-3.097862e-10
14:48:47.021798,19.97,0.4,3.788229e-10,-0.3,-1.296856e-10
14:48:48.205344,19.97,0.4,3.243668e-10,-0.2,6.859427e-11
14:48:49.398276,19.97,0.4,3.219622e-10,-0.1,1.544171e-10
14:48:50.581752,19.97,0.4,3.280364e-10,0.0,3.937058e-10
14:48:51.778662,19.97,0.4,2.958096e-10,0.1,5.099687e-10
14:48:52.965478,19.97,0.4,2.932789e-10,0.2,5.353354e-10
14:48:54.149615,19.97,0.4,2.827755e-10,0.3,9.006105e-10
14:48:55.344801,19.97,0.4,2.599975e-10,0.4,5.141966e-10
14:48:56.533271,19.97,0.4,2.638783e-10,0.5,8.431132e-10
14:48:58.735921,19.97,0.5,5.399565e-10,-0.5,-1.103411e-09
14:48:59.927775,19.97,0.5,4.007571e-10,-0.4,-3.867336e-10
14:49:01.109672,19.97,0.5,3.287111e-10,-0.3,-1.444824e-10
14:49:02.305191,19.97,0.5,3.412813e-10,-0.2,-6.669246e-11
14:49:03.490525,19.97,0.5,3.267708e-10,-0.1,2.22906e-10
14:49:04.685053,19.97,0.5,3.377381e-10,0.0,1.971175e-10
14:49:05.882919,19.97,0.5,3.312421e-10,0.1,5.00245e-10
14:49:07.073978,19.97,0.5,3.140322e-10,0.2,5.488637e-10
14:49:08.266534,19.97,0.5,2.975812e-10,0.3,5.22229e-10
14:49:09.446894,19.97,0.5,3.17702e-10,0.4,8.629834e-10
14:49:10.632529,19.97,0.5,3.212028e-10,0.5,9.361228e-10
14:49:12.822494,19.97,0.6,5.567454e-10,-0.5,-1.015887e-09
14:49:14.016603,19.97,0.6,4.242948e-10,-0.4,-1.558974e-10
14:49:15.198766,19.97,0.6,3.763346e-10,-0.3,-2.793466e-10
14:49:16.386279,19.97,0.6,3.854456e-10,-0.2,1.387744e-10
14:49:17.583550,19.97,0.6,3.570997e-10,-0.1,1.701631e-11
14:49:18.778477,19.97,0.6,3.622879e-10,0.0,7.409043e-11
14:49:19.961747,19.97,0.6,3.330142e-10,0.1,2.947778e-10
14:49:21.160560,19.97,0.6,3.274037e-10,0.2,1.950038e-10
14:49:22.345488,19.97,0.6,3.39299e-10,0.3,7.522173e-10
14:49:23.526455,19.97,0.6,3.230591e-10,0.4,9.665624e-10
14:49:24.709563,19.97,0.6,3.252103e-10,0.5,1.020677e-09
14:49:26.912397,19.97,0.7,6.064352e-10,-0.5,-1.028572e-09
14:49:28.108565,19.97,0.7,4.322249e-10,-0.4,-6.429617e-10
14:49:29.302042,19.97,0.7,4.409144e-10,-0.3,-1.651982e-10
14:49:30.483079,19.97,0.7,4.08814e-10,-0.2,1.632954e-10
14:49:31.677398,19.97,0.7,3.749005e-10,-0.1,1.396199e-10
14:49:32.872762,19.97,0.7,3.940927e-10,0.0,1.497663e-10
14:49:34.067036,19.97,0.7,3.653671e-10,0.1,3.332503e-10
14:49:35.250401,19.97,0.7,3.730446e-10,0.2,4.706514e-10
14:49:36.435514,19.97,0.7,3.408596e-10,0.3,6.723129e-10
14:49:37.623828,19.97,0.7,3.397629e-10,0.4,9.729044e-10
14:49:38.812628,19.97,0.7,3.466385e-10,0.5,9.154068e-10
14:49:41.067871,19.97,0.8,6.481529e-10,-0.5,-1.409108e-09
14:49:42.255375,19.97,0.8,4.53021e-10,-0.4,-1.863368e-10
14:49:43.437476,19.97,0.8,4.373715e-10,-0.3,-1.529379e-10
14:49:44.632325,19.97,0.8,4.286397e-10,-0.2,1.011479e-10
14:49:45.826580,19.97,0.8,4.040478e-10,-0.1,1.321138e-11
14:49:47.011623,19.97,0.8,4.131591e-10,0.0,4.896755e-10
14:49:48.207650,19.97,0.8,3.970879e-10,0.1,3.459336e-10
14:49:49.401127,19.97,0.8,3.955271e-10,0.2,3.721451e-10
14:49:50.594744,19.97,0.8,3.622458e-10,0.3,6.317276e-10
14:49:51.780133,19.97,0.8,3.306094e-10,0.4,6.740044e-10
14:49:52.970575,19.97,0.8,3.990702e-10,0.5,1.065913e-09
14:49:55.172717,19.97,0.9,6.371435e-10,-0.5,-1.390505e-09
14:49:56.367300,19.97,0.9,4.863018e-10,-0.4,-3.757403e-10
14:49:57.561738,19.97,0.9,4.474952e-10,-0.3,-1.74922e-10
14:49:58.743957,19.97,0.9,4.583355e-10,-0.2,-2.822031e-11
14:49:59.929626,19.97,0.9,4.081815e-10,-0.1,2.402397e-10
14:50:01.124265,19.97,0.9,4.160695e-10,0.0,3.08306e-10
14:50:02.314577,19.97,0.9,4.31002e-10,0.1,2.634924e-10
14:50:03.510886,19.97,0.9,3.920682e-10,0.2,5.053181e-10
14:50:04.706196,19.97,0.9,3.791607e-10,0.3,8.710163e-10
14:50:05.900035,19.97,0.9,3.811853e-10,0.4,6.761183e-10
