Timestamp,Temperature,Gate_Voltage,Gate_Current,Drain_Voltage,Drain_Current
01:53:37.356174,420.0,0.0,2.79227e-10,-0.5,-0.1431198
01:53:38.590900,420.0,0.0,3.034809e-10,-0.4,-0.04409068
01:53:39.841922,420.0,0.0,2.864822e-10,-0.3,-0.005392018
01:53:41.082071,420.0,0.0,2.546355e-10,-0.2,-0.0003953808
01:53:42.332657,420.0,0.0,2.753885e-10,-0.1,-2.95404e-05
01:53:43.590493,420.0,0.0,2.663197e-10,0.0,-2.451804e-07
01:53:44.841181,420.0,0.0,2.463681e-10,0.1,1.733964e-06
01:53:46.013792,420.0,0.0,2.393661e-10,0.2,1.968962e-06
01:53:47.190157,420.0,0.0,2.256152e-10,0.3,2.068949e-06
01:53:48.361326,420.0,0.0,2.356543e-10,0.4,2.164743e-06
01:53:49.533742,420.0,0.0,2.16673e-10,0.5,2.268015e-06
01:53:51.721278,420.0,0.1,3.767071e-10,-0.5,-0.149114
01:53:53.129898,420.0,0.1,2.975336e-10,-0.4,-0.04782923
01:53:54.380498,420.0,0.1,2.982507e-10,-0.3,-0.006172356
01:53:55.639236,420.0,0.1,2.839935e-10,-0.2,-0.0004582389
01:53:56.886496,420.0,0.1,2.847951e-10,-0.1,-3.389006e-05
01:53:58.148827,420.0,0.1,2.539186e-10,0.0,-2.500036e-07
01:53:59.399189,420.0,0.1,2.741654e-10,0.1,1.985159e-06
01:54:00.586114,420.0,0.1,2.518096e-10,0.2,2.239419e-06
01:54:01.758007,420.0,0.1,2.489834e-10,0.3,2.335404e-06
01:54:02.939077,420.0,0.1,2.399566e-10,0.4,2.422859e-06
01:54:04.110997,420.0,0.1,2.016563e-10,0.5,2.514892e-06
01:54:06.283626,420.0,0.2,4.146277e-10,-0.5,-0.1563949
01:54:07.677189,420.0,0.2,3.061807e-10,-0.4,-0.05257758
01:54:08.928366,420.0,0.2,3.203113e-10,-0.3,-0.007258242
01:54:10.183615,420.0,0.2,2.951717e-10,-0.2,-0.0005502834
01:54:11.435119,420.0,0.2,3.152076e-10,-0.1,-4.024594e-05
01:54:12.693805,420.0,0.2,2.768649e-10,0.0,-2.927652e-07
01:54:13.969776,420.0,0.2,2.804083e-10,0.1,2.36702e-06
01:54:15.144031,420.0,0.2,2.614268e-10,0.2,2.650106e-06
01:54:16.327183,420.0,0.2,2.544669e-10,0.3,2.745268e-06
01:54:17.517686,420.0,0.2,2.513034e-10,0.4,2.827717e-06
01:54:18.703373,420.0,0.2,2.465791e-10,0.5,2.91188e-06
01:54:20.888650,420.0,0.3,3.305612e-10,-0.5,-0.1653347
01:54:22.282132,420.0,0.3,3.309408e-10,-0.4,-0.05864469
01:54:23.532910,420.0,0.3,3.202267e-10,-0.3,-0.00880455
01:54:24.779193,420.0,0.3,3.191725e-10,-0.2,-0.0006887707
01:54:26.032291,420.0,0.3,3.134358e-10,-0.1,-4.992658e-05
01:54:27.293039,420.0,0.3,3.036497e-10,0.0,-3.659977e-07
01:54:28.543110,420.0,0.3,2.704535e-10,0.1,2.960766e-06
01:54:29.730904,420.0,0.3,2.852588e-10,0.2,3.294364e-06
01:54:30.904473,420.0,0.3,2.57504e-10,0.3,3.392143e-06
01:54:32.085571,420.0,0.3,2.73322e-10,0.4,3.472936e-06
01:54:33.273648,420.0,0.3,2.781727e-10,0.5,3.553067e-06
01:54:35.443984,420.0,0.4,4.461788e-10,-0.5,-0.1763751
01:54:36.836735,420.0,0.4,3.44312e-10,-0.4,-0.06652967
01:54:38.097535,420.0,0.4,3.236436e-10,-0.3,-0.01100171
01:54:39.269551,420.0,0.4,3.279881e-10,-0.2,-0.0009087623
01:54:40.541511,420.0,0.4,3.168946e-10,-0.1,-6.63844e-05
01:54:41.791329,420.0,0.4,3.030592e-10,0.0,-5.641186e-07
01:54:43.055718,420.0,0.4,2.996848e-10,0.1,3.945061e-06
01:54:44.238126,420.0,0.4,2.987992e-10,0.2,4.35571e-06
01:54:45.429444,420.0,0.4,2.736592e-10,0.3,4.462696e-06
01:54:46.615340,420.0,0.4,2.75726e-10,0.4,4.545377e-06
01:54:47.787270,420.0,0.4,2.501222e-10,0.5,4.626332e-06
01:54:49.962528,420.0,0.5,4.034492e-10,-0.5,-0.1898899
01:54:51.360210,420.0,0.5,3.756522e-10,-0.4,-0.07662132
