Timestamp,Temperature,Gate_Voltage,Gate_Current,Drain_Voltage,Drain_Current
00:23:18.127449,370.0,0.0,2.934005e-10,-0.5,-0.04249296
00:23:19.375199,370.0,0.0,2.887605e-10,-0.4,-0.003881108
00:23:20.626513,370.0,0.0,2.882123e-10,-0.3,-0.0002062264
00:23:21.868042,370.0,0.0,2.813368e-10,-0.2,-1.121013e-05
00:23:23.129368,370.0,0.0,2.663204e-10,-0.1,-6.165984e-07
00:23:24.380172,370.0,0.0,2.73702e-10,0.0,-5.462637e-09
00:23:25.551007,370.0,0.0,2.399572e-10,0.1,3.15725e-08
00:23:26.732129,370.0,0.0,2.559018e-10,0.2,3.944193e-08
00:23:27.914263,370.0,0.0,2.438379e-10,0.3,4.533025e-08
00:23:29.086609,370.0,0.0,2.43669e-10,0.4,5.184894e-08
00:23:30.258450,370.0,0.0,2.40843e-10,0.5,5.855073e-08
00:23:32.445251,370.0,0.1,3.230115e-10,-0.5,-0.04686822
00:23:33.854553,370.0,0.1,3.087964e-10,-0.4,-0.004620667
00:23:35.105151,370.0,0.1,2.945814e-10,-0.3,-0.0002484439
00:23:36.362231,370.0,0.1,3.004024e-10,-0.2,-1.402407e-05
00:23:37.612684,370.0,0.1,2.885073e-10,-0.1,-7.69929e-07
00:23:38.879836,370.0,0.1,2.90237e-10,0.0,-5.193721e-09
00:23:40.061191,370.0,0.1,2.69695e-10,0.1,3.492759e-08
00:23:41.246797,370.0,0.1,2.445548e-10,0.2,4.312933e-08
00:23:42.419298,370.0,0.1,2.617646e-10,0.3,4.881007e-08
00:23:43.610397,370.0,0.1,2.564497e-10,0.4,5.498882e-08
00:23:44.792007,370.0,0.1,2.273029e-10,0.5,6.067469e-08
00:23:46.968737,370.0,0.2,3.462108e-10,-0.5,-0.05256739
00:23:48.354309,370.0,0.2,3.072778e-10,-0.4,-0.005707232
00:23:49.616295,370.0,0.2,3.087121e-10,-0.3,-0.0003149399
00:23:50.873959,370.0,0.2,3.037771e-10,-0.2,-1.774234e-05
00:23:52.138408,370.0,0.2,3.018787e-10,-0.1,-9.449719e-07
00:23:53.407963,370.0,0.2,2.998543e-10,0.0,-6.011023e-09
00:23:54.595437,370.0,0.2,2.627769e-10,0.1,4.178786e-08
00:23:55.782187,370.0,0.2,2.775404e-10,0.2,4.99955e-08
00:23:56.952635,370.0,0.2,2.485199e-10,0.3,5.548561e-08
00:23:58.141421,370.0,0.2,2.507556e-10,0.4,6.09761e-08
00:23:59.328043,370.0,0.2,2.615116e-10,0.5,6.615293e-08
00:24:01.505929,370.0,0.3,4.255958e-10,-0.5,-0.05999032
00:24:02.893323,370.0,0.3,3.204382e-10,-0.4,-0.007356308
00:24:04.150095,370.0,0.3,3.185825e-10,-0.3,-0.0004219186
00:24:05.400425,370.0,0.3,3.077419e-10,-0.2,-2.572109e-05
00:24:06.656910,370.0,0.3,2.978714e-10,-0.1,-1.235403e-06
00:24:07.923469,370.0,0.3,2.801557e-10,0.0,-1.187125e-08
00:24:09.110950,370.0,0.3,2.827708e-10,0.1,5.28822e-08
00:24:10.299546,370.0,0.3,2.830661e-10,0.2,6.164238e-08
00:24:11.487289,370.0,0.3,2.777091e-10,0.3,6.73633e-08
00:24:12.664462,370.0,0.3,2.856815e-10,0.4,7.266861e-08
00:24:13.836815,370.0,0.3,2.596979e-10,0.5,7.750216e-08
00:24:16.022330,370.0,0.4,4.215461e-10,-0.5,-0.06970253
00:24:17.415599,370.0,0.4,3.272295e-10,-0.4,-0.009921272
00:24:18.666062,370.0,0.4,3.241503e-10,-0.3,-0.0006085918
00:24:19.923170,370.0,0.4,3.125507e-10,-0.2,-3.661858e-05
00:24:21.183442,370.0,0.4,3.167266e-10,-0.1,-1.660381e-06
00:24:22.439273,370.0,0.4,3.094718e-10,0.0,-2.166407e-08
00:24:23.608961,370.0,0.4,2.963531e-10,0.1,7.412764e-08
00:24:24.792525,370.0,0.4,3.015412e-10,0.2,8.399712e-08
00:24:25.964716,370.0,0.4,2.67417e-10,0.3,8.92318e-08
00:24:27.137260,370.0,0.4,2.842473e-10,0.4,9.440018e-08
00:24:28.318908,370.0,0.4,2.529489e-10,0.5,9.915806e-08
00:24:30.514240,370.0,0.5,4.83721e-10,-0.5,-0.08223649
00:24:31.922782,370.0,0.5,3.460842e-10,-0.4,-0.0138165
00:24:33.099942,370.0,0.5,3.574309e-10,-0.3,-0.0009430905
00:24:34.365487,370.0,0.5,3.495855e-10,-0.2,-5.301118e-05
00:24:35.623395,370.0,0.5,3.279464e-10,-0.1,-2.921799e-06
00:24:36.879995,370.0,0.5,3.416975e-10,0.0,-2.360775e-08
00:24:38.061404,370.0,0.5,3.362144e-10,0.1,1.146022e-07
00:24:39.243218,370.0,0.5,3.091761e-10,0.2,1.273005e-07
00:24:40.436307,370.0,0.5,2.850486e-10,0.3,1.333279e-07
00:24:41.608312,370.0,0.5,2.973654e-10,0.4,1.381298e-07
00:24:42.783722,370.0,0.5,3.139846e-10,0.5,1.433737e-07
00:24:44.975717,370.0,0.6,4.929164e-10,-0.5,-0.09829048
00:24:46.362435,370.0,0.6,3.395463e-10,-0.4,-0.02002531
00:24:47.535108,370.0,0.6,3.542674e-10,-0.3,-0.001548235
00:24:48.786682,370.0,0.6,3.53466e-10,-0.2,-9.235552e-05
00:24:50.044108,370.0,0.6,3.486157e-10,-0.1,-5.24739e-06
00:24:51.308079,370.0,0.6,3.273143e-10,0.0,-3.203784e-08
00:24:52.496092,370.0,0.6,3.177392e-10,0.1,1.985573e-07
00:24:53.681040,370.0,0.6,3.244455e-10,0.2,2.18017e-07
00:24:54.868550,370.0,0.6,3.11032e-10,0.3,2.253596e-07
00:24:56.049372,370.0,0.6,3.104415e-10,0.4,2.311464e-07
00:24:57.223224,370.0,0.6,2.994743e-10,0.5,2.370492e-07
00:24:59.409838,370.0,0.7,4.320068e-10,-0.5,-0.117422
00:25:00.802397,370.0,0.7,3.752315e-10,-0.4,-0.029419
00:25:02.052557,370.0,0.7,3.605105e-10,-0.3,-0.002739738
00:25:03.295602,370.0,0.7,3.664999e-10,-0.2,-0.0001669328
00:25:04.546449,370.0,0.7,3.442707e-10,-0.1,-9.150586e-06
00:25:05.804875,370.0,0.7,3.319116e-10,0.0,-1.052617e-07
00:25:07.006632,370.0,0.7,3.446083e-10,0.1,3.878359e-07
00:25:08.208229,370.0,0.7,3.212398e-10,0.2,4.205096e-07
00:25:09.383905,370.0,0.7,3.2453e-10,0.3,4.308096e-07
00:25:10.571101,370.0,0.7,3.024273e-10,0.4,4.395917e-07
00:25:11.743663,370.0,0.7,3.250362e-10,0.5,4.470196e-07
00:25:13.927875,370.0,0.8,5.070047e-10,-0.5,-0.141604
00:25:15.314185,370.0,0.8,3.734175e-10,-0.4,-0.04306636
00:25:16.554140,370.0,0.8,3.539724e-10,-0.3,-0.005080342
00:25:17.806757,370.0,0.8,3.734601e-10,-0.2,-0.0003270495
00:25:19.059424,370.0,0.8,3.527913e-10,-0.1,-1.837727e-05
00:25:20.320227,370.0,0.8,3.772563e-10,0.0,-2.021148e-07
00:25:21.573966,370.0,0.8,3.541832e-10,0.1,8.314165e-07
00:25:22.756186,370.0,0.8,3.643066e-10,0.2,9.001237e-07
00:25:23.944262,370.0,0.8,3.350752e-10,0.3,9.206839e-07
00:25:25.121818,370.0,0.8,3.238972e-10,0.4,9.365468e-07
00:25:26.310988,370.0,0.8,3.098511e-10,0.5,9.497354e-07
00:25:28.482850,370.0,0.9,5.129521e-10,-0.5,-0.1701418
00:25:29.875516,370.0,0.9,3.723629e-10,-0.4,-0.06165298
00:25:31.127098,370.0,0.9,3.505133e-10,-0.3,-0.009554492
00:25:32.368162,370.0,0.9,3.856925e-10,-0.2,-0.0006900775
00:25:33.634175,370.0,0.9,3.735866e-10,-0.1,-3.975923e-05
00:25:34.894306,370.0,0.9,3.642645e-10,0.0,-3.833987e-07
00:25:36.165474,370.0,0.9,3.541832e-10,0.1,1.919033e-06
00:25:37.372945,370.0,0.9,3.48531e-10,0.2,2.088846e-06
00:25:38.572769,370.0,0.9,3.561234e-10,0.3,2.142915e-06
00:25:39.754719,370.0,0.9,3.434271e-10,0.4,2.178111e-06
00:25:40.942436,370.0,0.9,3.306461e-10,0.5,2.214295e-06
00:25:43.135821,370.0,1.0,4.823712e-10,-0.5,-0.2032162
00:25:44.537550,370.0,1.0,3.926098e-10,-0.4,-0.08573803
00:25:45.794631,370.0,1.0,3.575995e-10,-0.3,-0.01751477
00:25:46.976918,370.0,1.0,3.924413e-10,-0.2,-0.001508026
00:25:48.217493,370.0,1.0,3.910494e-10,-0.1,-9.255986e-05
00:25:49.482122,370.0,1.0,3.972926e-10,0.0,-6.882524e-07
00:25:50.740559,370.0,1.0,3.837944e-10,0.1,4.741009e-06
00:25:51.912058,370.0,1.0,3.741349e-10,0.2,5.198204e-06
00:25:53.092731,370.0,1.0,3.554067e-10,0.3,5.351976e-06
00:25:54.265925,370.0,1.0,3.47856e-10,0.4,5.462138e-06
00:25:55.437728,370.0,1.0,3.316586e-10,0.5,5.555242e-06
00:25:57.625234,370.0,1.1,5.093248e-10,-0.5,-0.2405674
00:25:59.017726,370.0,1.1,3.863671e-10,-0.4,-0.1144849
00:26:00.214758,370.0,1.1,3.837942e-10,-0.3,-0.03074666
00:26:01.456336,370.0,1.1,3.817272e-10,-0.2,-0.003377034
00:26:02.708890,370.0,1.1,3.991059e-10,-0.1,-0.0002155438
00:26:03.949484,370.0,1.1,3.992745e-10,0.0,-2.678467e-06
00:26:05.226184,370.0,1.1,4.231487e-10,0.1,1.227963e-05
00:26:06.545956,370.0,1.1,3.703808e-10,0.2,1.359457e-05
00:26:07.734280,370.0,1.1,3.745987e-10,0.3,1.408448e-05
00:26:08.915334,370.0,1.1,3.602572e-10,0.4,1.442141e-05
00:26:10.087671,370.0,1.1,3.650237e-10,0.5,1.472443e-05
00:26:12.260007,370.0,1.2,5.075533e-10,-0.5,-0.2818332
00:26:13.668649,370.0,1.2,3.986419e-10,-0.4,-0.1487849
00:26:14.849349,370.0,1.2,3.897419e-10,-0.3,-0.05040564
00:26:16.090914,370.0,1.2,3.908806e-10,-0.2,-0.007445149
00:26:17.340261,370.0,1.2,4.059393e-10,-0.1,-0.000529992
00:26:18.597839,370.0,1.2,4.042942e-10,0.0,-4.548479e-06
00:26:19.847025,370.0,1.2,3.864939e-10,0.1,3.296607e-05
00:26:21.190554,370.0,1.2,3.80757e-10,0.2,3.686125e-05
00:26:22.371138,370.0,1.2,4.018898e-10,0.3,3.842747e-05
00:26:23.544209,370.0,1.2,3.77383e-10,0.4,3.953828e-05
00:26:24.733021,370.0,1.2,3.906698e-10,0.5,4.053143e-05
00:26:26.933303,370.0,1.3,5.300779e-10,-0.5,-0.3267266
00:26:28.326562,370.0,1.3,4.134474e-10,-0.4,-0.187702
00:26:29.499067,370.0,1.3,4.043363e-10,-0.3,-0.07673604
00:26:30.752975,370.0,1.3,3.946347e-10,-0.2,-0.01539979
00:26:31.921967,370.0,1.3,4.134474e-10,-0.1,-0.001313949
00:26:33.172437,370.0,1.3,4.14966e-10,0.0,-4.35109e-06
00:26:34.440913,370.0,1.3,4.519166e-10,0.1,9.087224e-05
00:26:35.763420,370.0,1.3,4.105792e-10,0.2,0.0001025062
00:26:36.946367,370.0,1.3,3.795765e-10,0.3,0.0001073769
00:26:38.250181,370.0,1.3,4.060658e-10,0.4,0.0001113011
