Timestamp,Temperature,Gate_Voltage,Gate_Current,Drain_Voltage,Drain_Current
19:31:54.219288,199.99,0.0,2.63875e-10,-0.5,-2.755187e-08
19:31:55.541379,199.99,0.0,2.480995e-10,-0.4,-6.632558e-10
19:31:56.734746,199.99,0.0,2.700334e-10,-0.3,2.017655e-10
19:31:57.906803,199.99,0.0,2.540468e-10,-0.2,3.184499e-10
19:31:59.078890,199.99,0.0,2.597834e-10,-0.1,2.165623e-10
19:32:00.249184,199.99,0.0,2.384399e-10,0.0,4.862896e-10
19:32:01.421201,199.99,0.0,2.171807e-10,0.1,3.353621e-10
19:32:02.593810,199.99,0.0,2.303833e-10,0.2,4.681112e-10
19:32:03.768846,199.99,0.0,2.26123e-10,0.3,5.416735e-10
19:32:04.945131,199.99,0.0,2.308051e-10,0.4,7.860348e-10
19:32:06.117473,199.99,0.0,2.180243e-10,0.5,5.218033e-10
19:32:08.302658,199.99,0.1,4.474052e-10,-0.5,-4.817602e-08
19:32:09.512690,199.99,0.1,2.909976e-10,-0.4,-8.251945e-10
19:32:10.694178,199.99,0.1,2.867794e-10,-0.3,3.81534e-11
19:32:11.882678,199.99,0.1,2.72691e-10,-0.2,3.028073e-10
19:32:13.054735,199.99,0.1,2.883823e-10,-0.1,3.353608e-10
19:32:14.243624,199.99,0.1,2.436703e-10,0.0,3.125308e-10
19:32:15.413848,199.99,0.1,2.656889e-10,0.1,4.228751e-10
19:32:16.585874,199.99,0.1,2.526971e-10,0.2,3.751014e-10
19:32:17.758933,199.99,0.1,2.521066e-10,0.3,7.927995e-10
19:32:18.945896,199.99,0.1,2.459902e-10,0.4,3.873623e-10
19:32:20.148705,199.99,0.1,2.407177e-10,0.5,7.454494e-10
19:32:22.328630,199.99,0.2,4.551243e-10,-0.5,-9.783329e-08
19:32:23.533480,199.99,0.2,2.915038e-10,-0.4,-7.630407e-10
19:32:24.715225,199.99,0.2,3.129316e-10,-0.3,1.205935e-10
19:32:25.901337,199.99,0.2,2.726908e-10,-0.2,8.634926e-11
19:32:27.075074,199.99,0.2,2.889304e-10,-0.1,2.474241e-10
19:32:28.248149,199.99,0.2,2.817599e-10,0.0,4.304839e-10
19:32:29.445618,199.99,0.2,2.672075e-10,0.1,3.564995e-10
19:32:30.626296,199.99,0.2,2.511784e-10,0.2,6.114302e-10
19:32:31.799725,199.99,0.2,2.609647e-10,0.3,3.970859e-10
19:32:32.983875,199.99,0.2,2.369636e-10,0.4,5.864867e-10
19:32:34.178856,199.99,0.2,2.303411e-10,0.5,4.681112e-10
19:32:36.364979,199.99,0.3,4.728404e-10,-0.5,-2.045336e-07
19:32:37.547860,199.99,0.3,3.066044e-10,-0.4,-1.838263e-09
19:32:38.732384,199.99,0.3,3.000241e-10,-0.3,-5.274223e-11
19:32:39.904434,199.99,0.3,2.854717e-10,-0.2,2.702543e-10
19:32:41.086613,199.99,0.3,2.837423e-10,-0.1,2.765952e-10
19:32:42.274763,199.99,0.3,2.978728e-10,0.0,2.888559e-10
19:32:43.446923,199.99,0.3,2.868637e-10,0.1,4.579648e-10
19:32:44.634521,199.99,0.3,2.682617e-10,0.2,3.383205e-10
19:32:45.821413,199.99,0.3,2.845439e-10,0.3,6.685048e-10
19:32:47.024973,199.99,0.3,2.649295e-10,0.4,5.175752e-10
19:32:48.207535,199.99,0.3,2.615972e-10,0.5,4.816397e-10
19:32:50.393723,199.99,0.4,4.861696e-10,-0.5,-5.576185e-07
19:32:51.585688,199.99,0.4,3.123411e-10,-0.4,-4.073697e-09
19:32:52.759134,199.99,0.4,3.268515e-10,-0.3,6.521064e-11
19:32:53.946994,199.99,0.4,3.219161e-10,-0.2,2.58932e-11
19:32:55.151250,199.99,0.4,3.20482e-10,-0.1,3.687593e-10
19:32:56.354335,199.99,0.4,2.957219e-10,0.0,3.510032e-10
19:32:57.549348,199.99,0.4,2.865265e-10,0.1,4.271026e-10
19:32:58.732310,199.99,0.4,2.946671e-10,0.2,6.300321e-10
19:32:59.905993,199.99,0.4,2.769933e-10,0.3,4.714936e-10
19:33:01.093779,199.99,0.4,2.94119e-10,0.4,7.454483e-10
19:33:02.280693,199.99,0.4,2.539622e-10,0.5,4.744527e-10
19:33:04.484104,199.99,0.5,5.208426e-10,-0.5,-1.348474e-06
19:33:05.692513,199.99,0.5,3.694544e-10,-0.4,-1.032208e-08
19:33:06.879719,199.99,0.5,3.253329e-10,-0.3,-2.607449e-10
19:33:08.062295,199.99,0.5,3.400121e-10,-0.2,1.425777e-10
19:33:09.234504,199.99,0.5,3.255018e-10,-0.1,4.8723e-11
19:33:10.423107,199.99,0.5,3.168967e-10,0.0,2.292456e-10
19:33:11.609762,199.99,0.5,3.194277e-10,0.1,3.446621e-10
19:33:12.792392,199.99,0.5,3.105271e-10,0.2,3.374751e-10
19:33:13.980851,199.99,0.5,3.078279e-10,0.3,5.07429e-10
19:33:15.151995,199.99,0.5,2.918835e-10,0.4,5.306815e-10
19:33:16.333359,199.99,0.5,2.890151e-10,0.5,5.585842e-10
19:33:18.520539,199.99,0.6,4.930874e-10,-0.5,-4.377781e-06
19:33:19.706858,199.99,0.6,3.777223e-10,-0.4,-4.127437e-08
19:33:20.893790,199.99,0.6,3.220007e-10,-0.3,-3.799684e-10
19:33:22.069716,199.99,0.6,3.136909e-10,-0.2,4.4072e-11
19:33:23.269590,199.99,0.6,3.447362e-10,-0.1,5.464129e-11
19:33:24.458555,199.99,0.6,3.372703e-10,0.0,2.486927e-10
19:33:25.638472,199.99,0.6,3.305636e-10,0.1,4.791025e-10
19:33:26.811141,199.99,0.6,3.212414e-10,0.2,4.347122e-10
19:33:27.982348,199.99,0.6,3.133114e-10,0.3,6.528617e-10
19:33:29.163996,199.99,0.6,3.085028e-10,0.4,6.782281e-10
19:33:30.335540,199.99,0.6,3.135645e-10,0.5,8.004085e-10
19:33:32.505736,199.99,0.7,5.410053e-10,-0.5,-1.549642e-05
19:33:33.844067,199.99,0.7,3.577703e-10,-0.4,-1.541922e-07
19:33:35.101238,199.99,0.7,3.609339e-10,-0.3,-1.094529e-09
19:33:36.293433,199.99,0.7,3.357517e-10,-0.2,2.182532e-10
19:33:37.474615,199.99,0.7,3.40012e-10,-0.1,2.897017e-10
19:33:38.661020,199.99,0.7,3.313649e-10,0.0,2.685637e-10
19:33:39.838374,199.99,0.7,3.331365e-10,0.1,4.030048e-10
19:33:41.040116,199.99,0.7,3.172762e-10,0.2,3.598826e-10
19:33:42.229957,199.99,0.7,3.222536e-10,0.3,4.216064e-10
19:33:43.410390,199.99,0.7,2.875809e-10,0.4,5.733808e-10
19:33:44.598605,199.99,0.7,3.09473e-10,0.5,5.404056e-10
19:33:46.784757,199.99,0.8,5.931834e-10,-0.5,-5.046585e-05
19:33:48.146891,199.99,0.8,4.009215e-10,-0.4,-7.238443e-07
19:33:49.412700,199.99,0.8,3.734195e-10,-0.3,-4.633505e-09
19:33:50.600907,199.99,0.8,3.784811e-10,-0.2,1.286261e-10
