Timestamp,Temperature,Gate_Voltage,Gate_Current,Drain_Voltage,Drain_Current
15:11:24.903058,40.01,0.0,2.508441e-10,-0.5,-2.102954e-09
15:11:26.227968,40.01,0.0,2.639626e-10,-0.4,-3.034445e-10
15:11:27.426547,40.01,0.0,2.427453e-10,-0.3,-2.362238e-10
15:11:28.598807,40.01,0.0,2.478491e-10,-0.2,2.229066e-10
15:11:29.773960,40.01,0.0,2.390334e-10,-0.1,4.647318e-10
15:11:30.943384,40.01,0.0,2.042756e-10,0.0,1.36661e-10
15:11:32.127063,40.01,0.0,2.132603e-10,0.1,2.812498e-10
15:11:33.304304,40.01,0.0,2.064691e-10,0.2,4.266842e-10
15:11:34.492534,40.01,0.0,2.188283e-10,0.3,8.904646e-10
15:11:35.678040,40.01,0.0,2.056255e-10,0.4,6.71891e-10
15:11:36.843630,40.01,0.0,1.929286e-10,0.5,8.31699e-10
15:11:39.045358,40.01,0.1,4.293988e-10,-0.5,-1.057747e-09
15:11:40.260553,40.01,0.1,2.855595e-10,-0.4,-1.389863e-10
15:11:41.432383,40.01,0.1,2.685182e-10,-0.3,-3.271197e-10
15:11:42.611638,40.01,0.1,2.540078e-10,-0.2,6.87006e-12
15:11:43.788939,40.01,0.1,2.414375e-10,-0.1,1.594907e-10
15:11:44.967354,40.01,0.1,2.249445e-10,0.0,3.167618e-10
15:11:46.141382,40.01,0.1,2.367554e-10,0.1,5.91987e-10
15:11:47.317919,40.01,0.1,2.37135e-10,0.2,7.162826e-10
15:11:48.497241,40.01,0.1,2.176471e-10,0.3,7.272736e-10
15:11:49.666872,40.01,0.1,2.237635e-10,0.4,5.763445e-10
15:11:50.857138,40.01,0.1,2.162974e-10,0.5,8.934243e-10
15:11:53.037754,40.01,0.2,4.542018e-10,-0.5,-7.638879e-10
15:11:54.240546,40.01,0.2,3.025165e-10,-0.4,-3.237376e-10
15:11:55.416123,40.01,0.2,2.973281e-10,-0.3,1.637186e-10
15:11:56.599441,40.01,0.2,2.760264e-10,-0.2,3.730971e-11
15:11:57.787832,40.01,0.2,2.626128e-10,-0.1,2.19524e-10
15:11:58.975799,40.01,0.2,2.576353e-10,0.0,3.86942e-10
15:12:00.155726,40.01,0.2,2.446011e-10,0.1,3.975123e-10
15:12:01.332846,40.01,0.2,2.397925e-10,0.2,6.122808e-10
15:12:02.512313,40.01,0.2,2.379786e-10,0.3,7.171278e-10
15:12:03.694959,40.01,0.2,2.292049e-10,0.4,7.632103e-10
15:12:04.870251,40.01,0.2,2.296689e-10,0.5,8.794725e-10
15:12:07.062379,40.01,0.3,4.66097e-10,-0.5,-1.194318e-09
15:12:08.260674,40.01,0.3,2.976234e-10,-0.4,-2.560941e-10
15:12:09.444236,40.01,0.3,3.040351e-10,-0.3,6.267586e-11
15:12:10.623610,40.01,0.3,2.956411e-10,-0.2,1.90353e-10
15:12:11.793966,40.01,0.3,2.860656e-10,-0.1,-7.926826e-12
15:12:12.975125,40.01,0.3,2.768278e-10,0.0,1.210185e-10
15:12:14.164856,40.01,0.3,2.540076e-10,0.1,5.167341e-10
15:12:15.351239,40.01,0.3,2.68476e-10,0.2,4.118867e-10
15:12:16.534597,40.01,0.3,2.65228e-10,0.3,7.758936e-10
15:12:17.725541,40.01,0.3,2.560324e-10,0.4,7.353077e-10
15:12:18.901090,40.01,0.3,2.479758e-10,0.5,9.526122e-10
15:12:21.069169,40.01,0.4,4.81746e-10,-0.5,-9.499279e-10
15:12:22.255986,40.01,0.4,3.490849e-10,-0.4,-6.753781e-11
15:12:23.432736,40.01,0.4,3.427155e-10,-0.3,2.106458e-10
15:12:24.613963,40.01,0.4,3.057224e-10,-0.2,1.459621e-10
15:12:25.794547,40.01,0.4,3.145805e-10,-0.1,4.753014e-10
15:12:26.974767,40.01,0.4,3.042883e-10,0.0,4.541632e-10
15:12:28.149105,40.01,0.4,2.928569e-10,0.1,3.611534e-10
15:12:29.321204,40.01,0.4,2.61516e-10,0.2,3.569261e-10
15:12:30.499183,40.01,0.4,2.898199e-10,0.3,4.583919e-10
15:12:31.669493,40.01,0.4,2.67337e-10,0.4,8.980744e-10
15:12:32.838904,40.01,0.4,2.656498e-10,0.5,5.251894e-10
15:12:35.038419,40.01,0.5,5.011496e-10,-0.5,-9.431627e-10
15:12:36.237968,40.01,0.5,3.550746e-10,-0.4,-4.13794e-10
15:12:37.423268,40.01,0.5,3.460479e-10,-0.3,-1.482873e-10
15:12:38.606502,40.01,0.5,3.301034e-10,-0.2,1.434254e-10
15:12:39.778333,40.01,0.5,3.150865e-10,-0.1,-4.851311e-11
15:12:40.951011,40.01,0.5,3.15424e-10,0.0,8.339174e-11
15:12:42.123716,40.01,0.5,2.888075e-10,0.1,5.344908e-10
15:12:43.304964,40.01,0.5,3.116699e-10,0.2,7.145911e-10
15:12:44.495474,40.01,0.5,2.953879e-10,0.3,5.065873e-10
15:12:45.667896,40.01,0.5,2.896088e-10,0.4,6.477939e-10
15:12:46.849316,40.01,0.5,2.552731e-10,0.5,6.676637e-10
15:12:49.038696,40.01,0.6,5.261632e-10,-0.5,-1.075928e-09
15:12:50.232106,40.01,0.6,3.697541e-10,-0.4,-3.444534e-10
15:12:51.402392,40.01,0.6,3.525017e-10,-0.3,-4.851303e-11
15:12:52.588940,40.01,0.6,3.525861e-10,-0.2,-7.81071e-11
15:12:53.777708,40.01,0.6,3.464701e-10,-0.1,4.626179e-10
15:12:54.959025,40.01,0.6,3.142007e-10,0.0,3.180302e-10
15:12:56.128283,40.01,0.6,3.183344e-10,0.1,2.871683e-10
15:12:57.303230,40.01,0.6,3.048787e-10,0.2,3.290228e-10
15:12:58.486944,40.01,0.6,3.161412e-10,0.3,5.530923e-10
15:12:59.674384,40.01,0.6,2.958096e-10,0.4,7.818121e-10
15:13:00.846171,40.01,0.6,2.887652e-10,0.5,6.355322e-10
15:13:03.020021,40.01,0.7,5.322794e-10,-0.5,-9.884045e-10
15:13:04.228014,40.01,0.7,4.042165e-10,-0.4,-2.049387e-10
15:13:05.418225,40.01,0.7,3.818179e-10,-0.3,-1.368724e-10
15:13:06.617866,40.01,0.7,3.648607e-10,-0.2,1.447997e-11
15:13:07.794563,40.01,0.7,3.485787e-10,-0.1,1.920442e-10
15:13:08.979887,40.01,0.7,3.576898e-10,0.0,1.493441e-10
15:13:10.167773,40.01,0.7,3.341525e-10,0.1,5.057413e-10
15:13:11.350022,40.01,0.7,3.434326e-10,0.2,5.55629e-10
15:13:12.533498,40.01,0.7,3.375693e-10,0.3,5.509788e-10
15:13:13.715768,40.01,0.7,3.147911e-10,0.4,5.590109e-10
15:13:14.887130,40.01,0.7,3.062283e-10,0.5,8.566431e-10
15:13:17.092622,40.01,0.8,5.422766e-10,-0.5,-9.004583e-10
15:13:18.304822,40.01,0.8,4.056082e-10,-0.4,-1.740764e-10
15:13:19.488872,40.01,0.8,3.9211e-10,-0.3,-4.259432e-11
15:13:20.671874,40.01,0.8,3.82113e-10,-0.2,-7.514767e-11
15:13:21.843245,40.01,0.8,3.693743e-10,-0.1,1.77247e-10
15:13:23.018831,40.01,0.8,3.746892e-10,0.0,3.40437e-10
15:13:24.197588,40.01,0.8,3.653669e-10,0.1,3.20145e-10
15:13:25.375833,40.01,0.8,3.541467e-10,0.2,4.042764e-10
15:13:26.554420,40.01,0.8,3.511097e-10,0.3,4.326024e-10
15:13:27.732523,40.01,0.8,3.557075e-10,0.4,8.021053e-10
