Timestamp,Temperatures,SetPoints
0,261.8,261.9
1,261.8,261.9
2,261.8,261.9
3,261.8,261.9
4,261.8,261.9
5,261.8,261.9
6,261.8,261.9
7,261.8,261.9
8,261.8,261.9
9,261.8,261.9
10,261.8,261.9
11,261.8,261.9
12,261.8,261.9
13,261.8,261.9
14,261.7,261.9
15,261.7,261.9
16,261.7,261.9
17,261.7,261.9
18,261.7,261.9
19,261.7,261.9
20,261.7,261.9
21,261.7,261.9
22,261.7,261.9
23,261.7,261.9
24,261.7,261.9
25,261.7,261.9
26,261.7,261.9
27,261.7,261.9
28,261.7,261.9
29,261.7,261.9
30,261.7,261.9
31,261.7,261.9
32,261.7,261.9
33,261.7,261.9
34,261.7,261.9
35,261.7,261.9
36,261.7,261.9
37,261.7,261.9
38,261.7,261.9
39,261.7,261.9
40,261.7,261.9
41,261.7,261.9
42,261.7,261.9
43,261.7,261.9
44,261.7,261.9
45,261.7,261.9
46,261.7,261.9
47,261.7,261.9
48,261.7,261.9
49,261.7,261.9
50,261.7,261.9
51,261.7,261.9
52,261.7,261.9
53,261.7,261.9
54,261.7,261.9
55,261.7,261.9
56,261.7,261.9
57,261.7,261.9
58,261.7,261.9
59,261.7,261.9
60,261.7,261.9
61,261.7,261.9
62,261.7,261.9
63,261.7,261.9
64,261.7,261.9
65,261.7,261.9
66,261.7,261.9
67,261.7,261.9
68,261.7,261.9
69,261.7,261.9
70,261.7,261.9
71,261.7,261.9
72,261.7,261.9
73,261.7,261.9
74,261.7,261.9
75,261.7,261.9
76,261.7,261.9
77,261.7,261.9
78,261.7,261.9
79,261.7,261.9
80,261.7,261.9
81,261.7,261.9
82,261.7,261.9
83,261.7,261.9
84,261.7,261.9
85,261.7,261.9
86,261.7,261.9
87,261.7,261.9
88,261.7,261.9
89,261.7,261.9
90,261.7,261.9
91,261.7,261.9
92,261.7,261.9
93,261.7,261.9
94,261.7,261.9
95,261.7,261.9
96,261.7,261.9
97,261.7,261.9
98,261.7,261.9
99,261.7,261.9
100,261.7,261.9
101,261.7,261.9
102,261.7,261.9
103,261.7,261.9
104,261.7,261.9
105,261.7,261.9
106,261.7,261.9
107,261.7,261.9
108,261.7,261.9
109,261.7,261.9
110,261.7,261.9
111,261.7,261.9
112,261.7,261.9
113,261.7,261.9
114,261.6,261.9
115,261.6,261.9
116,261.6,261.9
117,261.6,261.9
118,261.6,261.9
119,261.6,261.9
120,261.6,261.9
121,261.6,261.9
122,261.6,261.9
123,261.6,261.9
124,261.6,261.9
125,261.6,261.9
126,261.6,261.9
127,261.6,261.9
128,261.6,261.9
129,261.6,261.9
130,261.6,261.9
131,261.6,261.9
132,261.6,261.9
133,261.6,261.9
134,261.6,261.9
135,261.6,261.9
136,261.6,261.9
137,261.6,261.9
138,261.6,261.9
139,261.6,261.9
140,261.6,261.9
141,261.6,261.9
142,261.6,261.9
143,261.6,261.9
144,261.6,261.9
145,261.6,261.9
146,261.6,261.9
147,261.6,261.9
148,261.6,261.9
149,261.6,261.9
150,261.6,261.9
