Timestamp,Temperatures,SetPoints
0,299.9,300
1,299.9,300
2,299.8,300
3,299.8,300
4,299.7,300
5,299.7,300
6,299.6,300
7,299.6,300
8,299.5,300
9,299.4,300
10,299.4,300
11,299.3,300
12,299.3,300
13,299.2,300
14,299.2,300
15,299.1,300
16,299.1,300
17,299.0,300
18,299.0,300
19,298.9,300
20,298.9,300
21,298.8,300
22,298.7,300
23,298.7,300
24,298.6,300
25,298.6,300
26,298.5,300
27,298.5,300
28,298.4,300
29,298.4,300
30,298.3,300
31,298.3,300
32,298.2,300
33,298.1,300
34,298.1,300
35,298.0,300
36,298.0,300
37,297.9,300
38,297.9,300
39,297.8,300
40,297.8,300
41,297.7,300
42,297.7,300
43,297.6,300
44,297.6,300
45,297.5,300
46,297.5,300
47,297.4,300
48,297.4,300
49,297.3,300
50,297.3,300
51,297.2,300
52,297.2,300
53,297.1,300
54,297.1,300
55,297.0,300
56,297.0,300
57,296.9,300
58,296.9,300
59,296.8,300
60,296.8,300
61,296.7,300
62,296.7,300
63,296.7,300
64,296.6,300
65,296.6,300
66,296.5,300
67,296.5,300
68,296.4,300
69,296.4,300
70,296.3,300
71,296.3,300
72,296.3,300
73,296.2,300
74,296.2,300
75,296.1,300
76,296.1,300
77,296.0,300
78,296.0,300
79,296.0,300
80,295.9,300
81,295.9,300
82,295.8,300
83,295.8,300
84,295.8,300
85,295.7,300
86,295.7,300
87,295.7,300
88,295.6,300
89,295.6,300
90,295.5,300
91,295.5,300
92,295.5,300
93,295.4,300
94,295.4,300
95,295.4,300
96,295.3,300
97,295.3,300
98,295.3,300
99,295.2,300
100,295.2,300
101,295.2,300
102,295.2,300
103,295.1,300
104,295.1,300
105,295.1,300
106,295.0,300
107,295.0,300
108,295.0,300
109,295.0,300
110,294.9,300
111,294.9,300
112,294.9,300
113,294.9,300
114,294.8,300
115,294.8,300
116,294.8,300
117,294.8,300
118,294.8,300
119,294.7,300
120,294.7,300
121,294.7,300
122,294.7,300
123,294.7,300
124,294.6,300
125,294.6,300
126,294.6,300
127,294.6,300
128,294.6,300
129,294.6,300
130,294.5,300
131,294.5,300
132,294.5,300
133,294.5,300
134,294.5,300
135,294.5,300
136,294.5,300
137,294.5,300
138,294.4,300
139,294.4,300
140,294.4,300
141,294.4,300
142,294.4,300
143,294.4,300
144,294.4,300
145,294.4,300
146,294.4,300
147,294.4,300
148,294.4,300
149,294.4,300
150,294.4,300
151,294.4,300
152,294.4,300
153,294.3,300
154,294.3,300
155,294.3,300
156,294.3,300
157,294.3,300
158,294.3,300
159,294.3,300
160,294.3,300
161,294.3,300
162,294.3,300
163,294.3,300
164,294.3,300
165,294.3,300
166,294.3,300
167,294.3,300
168,294.4,300
169,294.4,300
170,294.4,300
171,294.4,300
172,294.4,300
173,294.4,300
174,294.4,300
175,294.4,300
176,294.4,300
177,294.4,300
178,294.4,300
179,294.4,300
180,294.4,300
181,294.4,300
182,294.4,300
183,294.5,300
184,294.5,300
185,294.5,300
186,294.5,300
187,294.5,300
188,294.5,300
189,294.5,300
190,294.5,300
191,294.5,300
192,294.6,300
193,294.6,300
194,294.6,300
195,294.6,300
196,294.6,300
197,294.6,300
198,294.6,300
199,294.6,300
200,294.7,300
201,294.7,300
202,294.7,300
203,294.7,300
204,294.7,300
205,294.7,300
206,294.8,300
207,294.8,300
208,294.8,300
209,294.8,300
210,294.8,300
211,294.8,300
212,294.9,300
213,294.9,300
214,294.9,300
215,294.9,300
216,294.9,300
217,295.0,300
218,295.0,300
219,295.0,300
220,295.0,300
221,295.0,300
222,295.0,300
223,295.1,300
224,295.1,300
225,295.1,300
226,295.1,300
227,295.1,300
228,295.2,300
229,295.2,300
230,295.2,300
231,295.2,300
232,295.3,300
233,295.3,300
234,295.3,300
235,295.3,300
236,295.3,300
237,295.4,300
238,295.4,300
239,295.4,300
240,295.4,300
241,295.5,300
242,295.5,300
243,295.5,300
244,295.5,300
245,295.6,300
246,295.6,300
247,295.6,300
248,295.6,300
249,295.6,300
250,295.7,300
251,295.7,300
252,295.7,300
253,295.7,300
254,295.8,300
255,295.8,300
256,295.8,300
257,295.8,300
258,295.9,300
259,295.9,300
260,295.9,300
261,295.9,300
262,296.0,300
263,296.0,300
264,296.0,300
265,296.0,300
266,296.1,300
267,296.1,300
268,296.1,300
269,296.1,300
270,296.2,300
271,296.2,300
272,296.2,300
273,296.2,300
274,296.3,300
275,296.3,300
276,296.3,300
277,296.4,300
278,296.4,300
279,296.4,300
280,296.4,300
281,296.4,300
282,296.5,300
283,296.5,300
284,296.5,300
285,296.5,300
286,296.6,300
287,296.6,300
288,296.6,300
289,296.7,300
290,296.7,300
291,296.7,300
292,296.7,300
293,296.8,300
294,296.8,300
295,296.8,300
296,296.8,300
297,296.9,300
298,296.9,300
299,296.9,300
300,296.9,300
301,297.0,300
302,297.0,300
303,297.0,300
304,297.0,300
305,297.1,300
306,297.1,300
307,297.1,300
308,297.2,300
309,297.2,300
310,297.2,300
311,297.2,300
312,297.2,300
313,297.3,300
314,297.3,300
315,297.3,300
316,297.3,300
317,297.4,300
318,297.4,300
319,297.4,300
320,297.4,300
321,297.5,300
322,297.5,300
323,297.5,300
324,297.5,300
325,297.6,300
326,297.6,300
327,297.6,300
328,297.6,300
329,297.7,300
330,297.7,300
331,297.7,300
332,297.7,300
333,297.8,300
334,297.8,300
335,297.8,300
336,297.8,300
337,297.9,300
338,297.9,300
339,297.9,300
340,297.9,300
341,297.9,300
342,298.0,300
343,298.0,300
344,298.0,300
345,298.0,300
346,298.1,300
347,298.1,300
348,298.1,300
349,298.1,300
350,298.1,300
351,298.2,300
352,298.2,300
353,298.2,300
354,298.2,300
355,298.3,300
356,298.3,300
357,298.3,300
358,298.3,300
359,298.3,300
360,298.4,300
361,298.4,300
362,298.4,300
363,298.4,300
364,298.4,300
