Timestamp,Temperatures,SetPoints
0,249.4,249.4
1,249.4,249.4
2,249.4,249.4
3,249.4,249.4
4,249.4,249.4
5,249.4,249.4
6,249.4,249.4
7,249.3,249.4
8,249.3,249.4
9,249.3,249.4
10,249.3,249.4
11,249.3,249.4
12,249.3,249.4
13,249.3,249.4
14,249.3,249.4
15,249.3,249.4
16,249.3,249.4
17,249.3,249.4
18,249.3,249.4
19,249.3,249.4
20,249.3,249.4
21,249.3,249.4
22,249.3,249.4
23,249.3,249.4
24,249.3,249.4
25,249.3,249.4
26,249.3,249.4
27,249.3,249.4
28,249.2,249.4
29,249.2,249.4
30,249.2,249.4
31,249.2,249.4
32,249.2,249.4
33,249.2,249.4
34,249.2,249.4
35,249.2,249.4
36,249.2,249.4
37,249.2,249.4
38,249.2,249.4
39,249.2,249.4
40,249.2,249.4
41,249.2,249.4
42,249.2,249.4
43,249.2,249.4
44,249.2,249.4
45,249.2,249.4
46,249.2,249.4
47,249.2,249.4
48,249.2,249.4
49,249.1,249.4
50,249.1,249.4
51,249.1,249.4
52,249.1,249.4
53,249.1,249.4
54,249.1,249.4
55,249.1,249.4
56,249.1,249.4
57,249.1,249.4
58,249.1,249.4
59,249.1,249.4
60,249.1,249.4
61,249.1,249.4
62,249.1,249.4
63,249.1,249.4
64,249.1,249.4
65,249.1,249.4
66,249.1,249.4
67,249.1,249.4
68,249.1,249.4
69,249.1,249.4
70,249.1,249.4
71,249.1,249.4
72,249.1,249.4
73,249.1,249.4
74,249.1,249.4
75,249.1,249.4
76,249.0,249.4
77,249.0,249.4
78,249.0,249.4
79,249.0,249.4
80,249.0,249.4
81,249.0,249.4
82,249.0,249.4
83,249.0,249.4
84,249.0,249.4
85,249.0,249.4
86,249.0,249.4
87,249.0,249.4
88,249.0,249.4
89,249.0,249.4
90,249.0,249.4
91,249.0,249.4
92,249.0,249.4
93,249.0,249.4
94,249.0,249.4
95,249.0,249.4
96,249.0,249.4
97,249.0,249.4
98,249.0,249.4
99,249.0,249.4
100,249.0,249.4
