Timestamp,Temperatures,SetPoints
0,261.6,261.6
1,261.6,261.6
2,261.6,261.6
3,261.6,261.6
4,261.6,261.6
5,261.6,261.6
6,261.6,261.6
7,261.6,261.6
8,261.6,261.6
9,261.6,261.6
10,261.6,261.6
11,261.6,261.6
12,261.6,261.6
13,261.6,261.6
14,261.6,261.6
15,261.6,261.6
16,261.6,261.6
17,261.6,261.6
18,261.6,261.6
19,261.6,261.6
20,261.6,261.6
21,261.6,261.6
22,261.6,261.6
23,261.6,261.6
24,261.6,261.6
25,261.6,261.6
26,261.6,261.6
27,261.6,261.6
28,261.6,261.6
29,261.6,261.6
30,261.64,261.6
31,261.6,261.6
32,261.6,261.6
33,261.6,261.6
34,261.6,261.6
35,261.6,261.6
36,261.6,261.6
37,261.6,261.6
38,261.6,261.6
39,261.6,261.6
40,261.6,261.6
41,261.6,261.6
42,261.6,261.6
43,261.6,261.6
44,261.6,261.6
45,261.6,261.6
46,261.6,261.6
47,261.6,261.6
48,261.6,261.6
49,261.6,261.6
50,261.6,261.6
51,261.6,261.6
52,261.6,261.6
53,261.6,261.6
54,261.6,261.6
55,261.6,261.6
56,261.6,261.6
57,261.6,261.6
58,261.6,261.6
59,261.6,261.6
60,261.5,271.6
61,261.5,271.6
62,261.5,271.6
63,261.5,271.6
64,261.5,271.6
65,261.5,271.6
66,261.5,271.6
67,261.5,271.6
68,261.6,271.6
69,261.6,271.6
70,261.6,271.6
71,261.6,271.6
72,261.6,271.6
73,261.6,271.6
74,261.6,271.6
75,261.6,271.6
76,261.6,271.6
77,261.6,271.6
78,261.6,271.6
79,261.6,271.6
80,261.6,271.6
81,261.6,271.6
82,261.6,271.6
83,261.6,271.6
84,261.6,271.6
85,261.6,271.6
86,261.7,271.6
87,261.7,271.6
88,261.7,271.6
89,261.7,271.6
90,261.7,271.6
91,261.7,271.6
92,261.7,271.6
93,261.7,271.6
94,261.7,271.6
95,261.7,271.6
96,261.7,271.6
97,261.7,271.6
98,261.8,271.6
99,261.8,271.6
100,261.8,271.6
101,261.8,271.6
102,261.8,271.6
103,261.8,271.6
104,261.8,271.6
105,261.8,271.6
106,261.8,271.6
107,261.8,271.6
108,261.8,271.6
109,261.8,271.6
110,261.9,271.6
111,261.9,271.6
112,261.9,271.6
113,261.9,271.6
114,261.9,271.6
115,261.9,271.6
116,261.9,271.6
117,261.9,271.6
118,261.9,271.6
119,261.9,271.6
120,261.9,271.6
121,261.9,271.6
122,261.9,271.6
123,262.0,271.6
124,262.0,271.6
125,262.0,271.6
126,262.0,271.6
127,262.0,271.6
128,262.0,271.6
129,262.0,271.6
130,262.0,271.6
131,262.0,271.6
132,262.0,271.6
133,262.0,271.6
134,262.0,271.6
135,262.1,271.6
136,262.1,271.6
137,262.1,271.6
138,262.1,271.6
139,262.1,271.6
140,262.1,271.6
141,262.1,271.6
142,262.1,271.6
143,262.1,271.6
144,262.1,271.6
145,262.1,271.6
146,262.2,271.6
147,262.2,271.6
148,262.2,271.6
149,262.2,271.6
150,262.2,271.6
151,262.2,271.6
152,262.2,271.6
153,262.2,271.6
154,262.2,271.6
155,262.2,271.6
156,262.3,271.6
157,262.3,271.6
158,262.3,271.6
159,262.3,271.6
160,262.3,271.6
