Timestamp,Temperatures,SetPoints
0,249.0,249.0
1,249.0,249.0
2,249.0,249.0
3,249.0,249.0
4,249.0,249.0
5,249.0,249.0
6,249.0,249.0
7,249.0,249.0
8,249.0,249.0
9,249.0,249.0
10,249.0,249.0
11,248.9,249.0
12,248.9,249.0
13,248.9,249.0
14,248.9,249.0
15,248.9,249.0
16,248.9,249.0
17,248.9,249.0
18,248.9,249.0
19,248.9,249.0
20,248.9,249.0
21,248.9,249.0
22,248.9,249.0
23,248.9,249.0
24,248.9,249.0
25,248.9,249.0
26,248.9,249.0
27,248.9,249.0
28,248.9,249.0
29,248.9,249.0
30,248.9,249.0
31,248.9,249.0
32,248.9,249.0
33,248.9,249.0
34,248.9,249.0
35,248.9,249.0
36,248.9,249.0
37,248.9,249.0
38,248.9,249.0
39,248.9,249.0
40,248.9,249.0
41,248.9,249.0
42,248.9,249.0
43,248.9,249.0
44,248.9,249.0
45,248.9,249.0
46,248.9,249.0
47,248.8,249.0
48,248.8,249.0
49,248.8,249.0
50,248.8,249.0
51,248.8,249.0
52,248.8,249.0
53,248.8,249.0
54,248.8,249.0
55,248.8,249.0
56,248.8,249.0
57,248.8,249.0
58,248.8,249.0
59,248.8,249.0
60,248.8,249.0
61,248.8,249.0
62,248.8,249.0
63,248.8,249.0
64,248.8,249.0
65,248.8,249.0
66,248.8,249.0
67,248.8,249.0
68,248.8,249.0
69,248.8,249.0
70,248.8,249.0
71,248.8,249.0
72,248.8,249.0
73,248.8,249.0
74,248.8,249.0
75,248.8,249.0
76,248.8,249.0
77,248.8,249.0
78,248.8,249.0
79,248.8,249.0
80,248.8,249.0
81,248.8,249.0
82,248.8,249.0
83,248.8,249.0
84,248.8,249.0
85,248.8,249.0
86,248.8,249.0
87,248.8,249.0
88,248.8,249.0
89,248.8,249.0
90,248.8,249.0
91,248.8,249.0
92,248.8,249.0
93,248.8,249.0
94,248.8,249.0
95,248.8,249.0
96,248.8,249.0
97,248.8,249.0
98,248.8,249.0
99,248.8,249.0
100,248.8,249.0
101,248.8,249.0
102,248.8,249.0
103,248.8,249.0
104,248.8,249.0
105,248.8,249.0
106,248.8,249.0
107,248.8,249.0
108,248.8,249.0
109,248.8,249.0
110,248.8,249.0
111,248.8,249.0
112,248.8,249.0
113,248.8,249.0
114,248.8,249.0
115,248.8,249.0
116,248.8,249.0
117,248.8,249.0
118,248.8,249.0
119,248.8,249.0
120,248.8,249.0
121,248.8,249.0
122,248.8,249.0
123,248.8,249.0
124,248.8,249.0
125,248.8,249.0
126,248.8,249.0
127,248.8,249.0
128,248.8,249.0
129,248.8,249.0
130,248.8,249.0
131,248.8,249.0
132,248.8,249.0
133,248.8,249.0
134,248.8,249.0
135,248.8,249.0
136,248.8,249.0
137,248.8,249.0
138,248.8,249.0
139,248.8,249.0
140,248.8,249.0
141,248.8,249.0
142,248.8,249.0
143,248.8,249.0
144,248.8,249.0
145,248.8,249.0
146,248.8,249.0
147,248.8,249.0
148,248.8,249.0
149,248.8,249.0
150,248.8,249.0
151,248.8,249.0
152,248.8,249.0
153,248.8,249.0
154,248.8,249.0
155,248.8,249.0
156,248.8,249.0
157,248.8,249.0
158,248.8,249.0
159,248.8,249.0
160,248.8,249.0
161,248.8,249.0
162,248.8,249.0
163,248.8,249.0
164,248.8,249.0
165,248.8,249.0
166,248.8,249.0
167,248.8,249.0
168,248.8,249.0
169,248.8,249.0
170,248.8,249.0
171,248.8,249.0
172,248.8,249.0
173,248.8,249.0
174,248.8,249.0
175,248.8,249.0
176,248.8,249.0
177,248.8,249.0
178,248.8,249.0
179,248.8,249.0
180,248.8,249.0
181,248.8,249.0
182,248.8,249.0
183,248.8,249.0
184,248.8,249.0
185,248.8,249.0
186,248.8,249.0
187,248.8,249.0
188,248.8,249.0
189,248.8,249.0
190,248.8,249.0
191,248.8,249.0
192,248.8,249.0
193,248.8,249.0
194,248.8,249.0
195,248.8,249.0
196,248.8,249.0
197,248.8,249.0
198,248.8,249.0
199,248.8,249.0
200,248.8,249.0
201,248.8,249.0
202,248.8,249.0
203,248.8,249.0
204,248.8,249.0
205,248.8,249.0
206,248.8,249.0
207,248.8,249.0
208,248.8,249.0
209,248.8,249.0
210,248.8,249.0
211,248.8,249.0
212,248.8,249.0
213,248.8,249.0
214,248.8,249.0
215,248.8,249.0
216,248.8,249.0
217,248.8,249.0
218,248.8,249.0
219,248.8,249.0
220,248.8,249.0
221,248.8,249.0
222,248.8,249.0
223,248.8,249.0
224,248.8,249.0
225,248.8,249.0
226,248.8,249.0
227,248.8,249.0
228,248.8,249.0
229,248.8,249.0
230,248.8,249.0
231,248.8,249.0
232,248.8,249.0
233,248.8,249.0
234,248.8,249.0
235,248.8,249.0
236,248.8,249.0
237,248.8,249.0
238,248.8,249.0
239,248.8,249.0
240,248.8,249.0
241,248.8,249.0
242,248.8,249.0
243,248.8,249.0
244,248.8,249.0
245,248.8,249.0
246,248.8,249.0
247,248.8,249.0
248,248.8,249.0
249,248.9,249.0
250,248.9,249.0
251,248.9,249.0
252,248.9,249.0
253,248.9,249.0
254,248.9,249.0
255,248.9,249.0
256,248.9,249.0
257,248.9,249.0
258,248.9,249.0
259,248.9,249.0
260,248.9,249.0
261,248.9,249.0
262,248.9,249.0
263,248.9,249.0
264,248.9,249.0
265,248.9,249.0
266,248.9,249.0
267,248.9,249.0
268,248.9,249.0
269,248.9,249.0
270,248.9,249.0
271,248.9,249.0
272,248.9,249.0
273,248.9,249.0
274,248.9,249.0
275,248.9,249.0
276,248.9,249.0
277,248.9,249.0
278,248.9,249.0
279,248.9,249.0
280,248.9,249.0
281,248.9,249.0
282,248.9,249.0
283,248.9,249.0
284,248.9,249.0
285,248.9,249.0
286,248.9,249.0
287,248.9,249.0
288,248.9,249.0
289,248.9,249.0
290,248.9,249.0
291,248.9,249.0
292,248.9,249.0
293,248.9,249.0
294,248.9,249.0
295,248.9,249.0
296,248.9,249.0
297,248.9,249.0
298,248.9,249.0
299,248.9,249.0
300,248.9,249.0
301,248.9,249.0
302,248.9,249.0
303,248.9,249.0
304,248.9,249.0
305,248.9,249.0
306,248.9,249.0
307,248.9,249.0
308,248.9,249.0
309,248.9,249.0
310,248.9,249.0
311,248.9,249.0
312,248.9,249.0
313,248.9,249.0
314,248.9,249.0
315,248.9,249.0
316,248.9,249.0
317,248.9,249.0
318,248.9,249.0
319,248.9,249.0
320,248.9,249.0
321,248.9,249.0
322,248.9,249.0
323,248.9,249.0
324,249.0,249.0
325,249.0,249.0
326,249.0,249.0
327,249.0,249.0
328,249.0,249.0
329,249.0,249.0
330,249.0,249.0
331,249.0,249.0
332,249.0,249.0
333,249.0,249.0
334,249.0,249.0
335,249.0,249.0
336,249.0,249.0
337,249.0,249.0
338,249.0,249.0
339,249.0,249.0
340,249.0,249.0
341,249.0,249.0
342,249.0,249.0
343,249.0,249.0
344,249.0,249.0
345,249.0,249.0
346,249.0,249.0
347,249.0,249.0
348,249.0,249.0
349,249.0,249.0
350,249.0,249.0
351,249.0,249.0
352,249.0,249.0
353,249.0,249.0
354,249.0,249.0
355,249.0,249.0
356,249.0,249.0
357,249.0,249.0
358,249.0,249.0
359,249.0,249.0
360,249.0,249.0
361,249.0,249.0
362,249.0,249.0
363,249.0,249.0
364,249.0,249.0
365,249.0,249.0
366,249.0,249.0
367,249.0,249.0
368,249.0,249.0
369,249.9,259.0
370,249.9,259.0
371,249.9,259.0
372,249.9,259.0
373,249.9,259.0
374,249.9,259.0
375,250.0,259.0
376,250.0,259.0
377,250.0,259.0
378,250.0,259.0
379,250.0,259.0
380,250.1,259.0
381,250.1,259.0
382,250.1,259.0
383,250.2,259.0
384,250.2,259.0
385,250.3,259.0
386,250.3,259.0
387,250.4,259.0
388,250.4,259.0
389,250.5,259.0
390,250.6,259.0
391,250.6,259.0
392,250.7,259.0
393,250.7,259.0
394,250.8,259.0
395,250.8,259.0
396,250.9,259.0
397,251.0,259.0
398,251.0,259.0
399,251.1,259.0
400,251.1,259.0
401,251.2,259.0
402,251.2,259.0
403,251.3,259.0
404,251.3,259.0
405,251.4,259.0
406,251.4,259.0
407,251.5,259.0
408,251.5,259.0
409,251.6,259.0
410,251.6,259.0
411,251.7,259.0
412,251.7,259.0
413,251.8,259.0
414,251.8,259.0
415,251.9,259.0
416,251.9,259.0
417,252.0,259.0
418,252.0,259.0
419,252.1,259.0
420,252.1,259.0
421,252.1,259.0
422,252.2,259.0
423,252.2,259.0
424,252.3,259.0
425,252.3,259.0
426,252.4,259.0
427,252.4,259.0
428,252.5,259.0
429,252.5,259.0
430,252.5,259.0
431,252.6,259.0
432,252.6,259.0
433,252.7,259.0
