Timestamp,Temperature,Gate_Voltage,Gate_Current,Drain_Voltage,Drain_Current
11:56:11.794264,261.6,0.0,1.855044e-10,-0.5,-2.284304e-05
11:56:13.111602,261.6,0.0,2.463304e-10,-0.4,-6.620454e-07
11:56:14.378771,261.6,0.0,2.447273e-10,-0.3,-1.621958e-08
11:56:15.576503,261.6,0.0,1.978215e-10,-0.2,-9.943242e-10
11:56:16.766253,261.6,0.0,1.406233e-10,-0.1,-3.413905e-11
11:56:17.948938,261.6,0.0,1.512953e-10,0.0,3.674939e-10
11:56:19.138131,261.6,0.0,1.579599e-10,0.1,1.010108e-09
11:56:20.322116,261.6,0.0,1.07089e-10,0.2,9.602212e-10
11:56:21.511017,261.6,0.0,8.739025e-11,0.3,1.425693e-09
11:56:22.701390,261.6,0.0,7.570597e-11,0.4,1.401595e-09
11:56:23.879752,261.6,0.0,4.187639e-11,0.5,1.711065e-09
11:56:26.075974,261.6,0.1,6.75822e-10,-0.5,-3.735718e-05
11:56:27.420568,261.6,0.1,3.513198e-10,-0.4,-7.676588e-07
11:56:28.689349,261.6,0.1,3.210757e-10,-0.3,-2.394575e-08
11:56:29.875204,261.6,0.1,2.510966e-10,-0.2,-1.05225e-09
11:56:31.062458,261.6,0.1,2.537118e-10,-0.1,3.023872e-10
11:56:32.244698,261.6,0.1,2.041907e-10,0.0,5.95368e-10
11:56:33.437148,261.6,0.1,2.192495e-10,0.1,7.082491e-10
11:56:34.635642,261.6,0.1,1.367847e-10,0.2,8.012585e-10
11:56:35.823003,261.6,0.1,1.527715e-10,0.3,1.410473e-09
11:56:37.008818,261.6,0.1,1.372488e-10,0.4,1.485304e-09
11:56:38.195793,261.6,0.1,1.305418e-10,0.5,1.66456e-09
11:56:40.393961,261.6,0.2,6.906279e-10,-0.5,-5.367922e-05
11:56:41.733696,261.6,0.2,3.659992e-10,-0.4,-1.515324e-06
11:56:43.013000,261.6,0.2,3.568879e-10,-0.3,-3.158227e-08
11:56:44.203659,261.6,0.2,3.23944e-10,-0.2,-1.230679e-09
11:56:45.397125,261.6,0.2,3.047516e-10,-0.1,2.157191e-10
11:56:46.585332,261.6,0.2,2.734105e-10,0.0,3.577705e-10
11:56:47.776751,261.6,0.2,2.603765e-10,0.1,9.68676e-10
11:56:48.962370,261.6,0.2,2.536696e-10,0.2,8.56642e-10
11:56:50.153614,261.6,0.2,2.095477e-10,0.3,1.343675e-09
11:56:51.336492,261.6,0.2,1.652151e-10,0.4,1.475158e-09
11:56:52.519202,261.6,0.2,1.99129e-10,0.5,1.723747e-09
11:56:54.711244,261.6,0.3,9.084541e-10,-0.5,-8.916557e-05
11:56:56.045347,261.6,0.3,4.310431e-10,-0.4,-2.574804e-06
11:56:57.317263,261.6,0.3,4.296929e-10,-0.3,-5.060106e-08
11:56:58.506128,261.6,0.3,3.894519e-10,-0.2,-1.324968e-09
11:56:59.701232,261.6,0.3,3.423351e-10,-0.1,1.747104e-10
11:57:00.889717,261.6,0.3,3.085056e-10,0.0,2.313617e-10
11:57:02.080661,261.6,0.3,2.920126e-10,0.1,9.72059e-10
11:57:03.274069,261.6,0.3,3.069025e-10,0.2,7.970311e-10
11:57:04.470195,261.6,0.3,2.522355e-10,0.3,8.853912e-10
11:57:05.663728,261.6,0.3,2.718499e-10,0.4,1.479385e-09
11:57:06.850979,261.6,0.3,1.989181e-10,0.5,1.481922e-09
11:57:09.045059,261.6,0.4,7.594684e-10,-0.5,-0.0001653232
11:57:10.388132,261.6,0.4,5.240109e-10,-0.4,-4.47237e-06
11:57:11.647536,261.6,0.4,4.650833e-10,-0.3,-1.122552e-07
11:57:12.837962,261.6,0.4,4.392686e-10,-0.2,-2.533806e-09
11:57:14.018268,261.6,0.4,4.121877e-10,-0.1,4.153736e-11
11:57:15.211653,261.6,0.4,3.892412e-10,0.0,5.437897e-10
11:57:16.400223,261.6,0.4,3.72706e-10,0.1,5.501324e-10
11:57:17.593355,261.6,0.4,3.140735e-10,0.2,1.04393e-09
11:57:18.786736,261.6,0.4,3.381591e-10,0.3,1.336066e-09
11:57:19.976562,261.6,0.4,3.347425e-10,0.4,1.396099e-09
11:57:21.155971,261.6,0.4,2.720607e-10,0.5,1.293366e-09
11:57:23.342300,261.6,0.5,8.872779e-10,-0.5,-0.000338639
11:57:24.674383,261.6,0.5,5.162496e-10,-0.4,-1.133475e-05
11:57:26.081103,261.6,0.5,4.864273e-10,-0.3,-2.175332e-07
11:57:27.348184,261.6,0.5,4.793829e-10,-0.2,-5.236882e-09
11:57:28.534635,261.6,0.5,4.644085e-10,-0.1,-1.770358e-10
11:57:29.730678,261.6,0.5,4.040466e-10,0.0,6.140735e-11
11:57:30.920756,261.6,0.5,3.799611e-10,0.1,7.530629e-10
11:57:32.114230,261.6,0.5,4.207929e-10,0.2,9.775547e-10
11:57:33.295956,261.6,0.5,3.716934e-10,0.3,1.298016e-09
11:57:34.482816,261.6,0.5,3.635945e-10,0.4,1.330146e-09
11:57:35.667614,261.6,0.5,3.255892e-10,0.5,1.240942e-09
11:57:37.853523,261.6,0.6,8.674954e-10,-0.5,-0.0007653179
11:57:39.188785,261.6,0.6,6.040711e-10,-0.4,-2.243079e-05
11:57:40.458442,261.6,0.6,5.700313e-10,-0.3,-6.353449e-07
11:57:41.729492,261.6,0.6,5.39829e-10,-0.2,-9.952156e-09
11:57:42.921054,261.6,0.6,4.793408e-10,-0.1,-1.444824e-10
11:57:44.115471,261.6,0.6,5.205944e-10,0.0,1.197499e-10
11:57:45.304404,261.6,0.6,4.647039e-10,0.1,8.105602e-10
11:57:46.491641,261.6,0.6,4.163219e-10,0.2,5.39563e-10
11:57:47.682907,261.6,0.6,4.414621e-10,0.3,1.35974e-09
